t,theta_deg,rate_dps,wheel_rpm,duty,phase
2.84,-2.4928408492310195,0.7953795667971474,194.9086288573395,0.2688472119527252,BALANCING
2.842,-2.4912463841019585,0.798539492004722,194.48539317316553,0.268164771584645,BALANCING
2.844,-2.489645611209469,0.8016878494267508,194.06244156708058,0.26748297974521135,BALANCING
2.846,-2.4880385536731566,0.8048246559671406,193.63977507437184,0.26680183760830073,BALANCING
2.848,-2.48642523457881,0.8079499285342224,193.2173947264425,0.2661213463420215,BALANCING
2.85,-2.484805676978392,0.8110636840406675,192.7953015508178,0.2654415071087237,BALANCING
2.852,-2.483179903890033,0.8141659394034022,192.37349657115055,0.26476232106500885,BALANCING
2.854,-2.481547938298019,0.8172567115435275,191.9519808072271,0.26408378936174065,BALANCING
2.856,-2.479909803152785,0.8203360173862325,191.53075527497307,0.2634059131440544,BALANCING
2.858,-2.478265521370908,0.823403873860714,191.10982098645903,0.2627286935513678,BALANCING
2.86,-2.4766151158350986,0.8264602979000911,190.68917894990656,0.26205213171739017,BALANCING
2.862,-2.474958609394191,0.8295053064413254,190.26883016969373,0.2613762287701334,BALANCING
2.864,-2.473296024863139,0.8325389164251353,189.84877564636113,0.2607009858319212,BALANCING
2.866,-2.4716273850230044,0.8355611447959173,189.42901637661757,0.2600264040194001,BALANCING
2.868,-2.4699527126209553,0.8385720085016609,189.00955335334584,0.25935248444354847,BALANCING
2.87,-2.468272030370253,0.8415715244938686,188.5903875656086,0.25867922820968753,BALANCING
2.872,-2.4665853609502486,0.8445597097274742,188.17151999865408,0.25800663641749066,BALANCING
2.874,-2.4648927270063763,0.8475365811607607,187.75295163392198,0.2573347101609941,BALANCING
2.876,-2.4631941511501454,0.8505021557552795,187.33468344904915,0.2566634505286064,BALANCING
2.878,-2.461489655959134,0.8534564504757703,186.9167164178755,0.25599285860311904,BALANCING
2.88,-2.459779263976984,0.8563994822900785,186.49905151044976,0.25532293546171586,BALANCING
2.882,-2.458062997713393,0.8593312681690778,186.08168969303517,0.25465368217598394,BALANCING
2.884,-2.4563408796441113,0.8622518250865859,185.66463192811548,0.2539850998119228,BALANCING
2.886,-2.454612932210932,0.8651611700192879,185.2478791744006,0.2533171894299549,BALANCING
2.888,-2.4528791778216887,0.8680593199466541,184.83143238683252,0.2526499520849357,BALANCING
2.89,-2.451139638850249,0.8709462918508621,184.41529251659097,0.2519833888261634,BALANCING
2.892,-2.4493943376365093,0.873822102716716,183.9994605110993,0.2513175006973892,BALANCING
2.894,-2.447643296486388,0.8766867695315682,183.58393731403032,0.25065228873682743,BALANCING
2.896,-2.4458865376718237,0.8795403092852397,183.16872386531207,0.24998775397716536,BALANCING
2.898,-2.444124083430768,0.8823827389699412,182.7538211011336,0.24932389744557318,BALANCING
2.9,-2.44235595596718,0.8852140755801953,182.3392299539508,0.24866072016371432,BALANCING
2.902,-2.4405821774510255,0.8880343361127571,181.92495135249212,0.24799822314775505,BALANCING
2.904,-2.4388027700182686,0.8908435375665371,181.5109862217646,0.24733640740837504,BALANCING
2.906,-2.437017755770869,0.8936416969425222,181.09733548305942,0.24667527395077676,BALANCING
2.908,-2.435227156776779,0.8964288312436988,180.68400005395787,0.24601482377469597,BALANCING
2.91,-2.433430995069938,0.8992049574749749,180.27098084833708,0.24535505787441148,BALANCING
2.912,-2.43162929265027,0.9019700926431028,179.85827877637578,0.24469597723875522,BALANCING
2.914,-2.4298220714836787,0.9047242537566014,179.44589474456026,0.2440375828511223,BALANCING
2.916,-2.428009353502045,0.9074674578256801,179.03382965569008,0.24337987568948077,BALANCING
2.918,-2.4261911606032234,0.9101997218621614,178.6220844088839,0.24272285672638197,BALANCING
2.92,-2.424367514651039,0.9129210628794056,178.21065989958515,0.24206652692897018,BALANCING
2.922,-2.422538437475284,0.9156314978922322,177.7995570195681,0.24141088725899273,BALANCING
2.924,-2.4207039508717165,0.9183310439168474,177.38877665694352,0.24075593867281012,BALANCING
